Tweets,Sentiment Score,Sentiment Magnitude
#EditorialET | Crece la brecha. ,0,0
Es fundamental que el Estado colombiano siga pensando medidas para fortalecer el empleo femenino y poniendo en marcha ideas que alivien las cargas domésticas de las mujeres ►. ,0.300000012,0.300000012
Que alegría @FelipeArias71. ,0.899999976,0.899999976
"Éxitos, bendiciones, feliz regreso!!. ",0.899999976,0.899999976
¡Buenas noticias! ,0.899999976,0.899999976
Con el Pdte. ,0.100000001,0.100000001
"@IvanDuque entregamos obras de la IE Técnica Nacionalizada en #Samacá, un trabajo con @GobBoyaca y @FondoFFIE que beneficia 1120 estudiantes. ",0.300000012,0.300000012
"Hoy #Boyacá está en 33 % de alternancia, reiteramos la importancia del retorno gradual y seguro a las aulas. ",0.400000006,0.400000006
"Gran tristeza por la partida de Ancizar Gutierrez @HOTrestaurant1 @pizzaloca, amante de nuestra Costa Caribe y del país. ",-0.300000012,0.300000012
"Amigo, empresario y un convencido siempre de ayudar a través del empleo a los más pobres @LaLibertadCo. ",0.600000024,0.600000024
Agradezco a Juan Camilo Ortiz de Parques Infantiles de Colombia por estos juegos para la niñez migrante en el Espacio de Frontera Villa del Rosario con ayuda de @OIMColombia @UNICEF @AlcdeVilladelRo @GoberNorte @ViceColombia @MigracionCol y nuestra oficina de atención a mujeres. ,0.699999988,0.699999988
"La humanidad tiene aún una pequeña ventana de oportunidad para hacer acuerdos serios, profundos y con gran sentido ético por el medio ambiente y mitigación del cambio climático, pensando en el bienestar nuestro y de las generaciones futuras. ",0.800000012,0.800000012
"En un gran trabajo de interdicción en el Pacífico colombiano, la @ArmadaColombia decomisó 1,5 toneladas de marihuana y cerca de media de cocaína. ",0.400000006,0.400000006
"En el último año, por interdicción, hemos sacado de circulación más de 53 toneladas de estupefacientes en esta región. ",0.100000001,0.100000001
"Propongo que quienes recibimos quincena o tuvimos ingresos este mes, ayudemos ésta semana a una familia en dificultades económicas, pagándole parte o todo el mercado o el arriendo. ",0.300000012,0.300000012
Servir al prójimo es lo único que nos hace grandes. ,0.5,0.5
"Entre todos, unidos, saldremos adelante. ",0.5,0.5
💪🙏🙏. ,0.100000001,0.100000001
"Imposible entender que la dictadura de un puñado de criminales, pueda hacer tanto daño a tantos millones de personas de ambos lados de la frontera. ",-0.300000012,0.300000012
Soñamos con volver a verla abierta y a nuestros pueblos integrados como fue por 200 años. ,0.5,0.5
Democracia y libertad para Venezuela!!. ,0.699999988,0.699999988
"En el #DíaMundialDelEmprendimiento, reconocemos el tesón de hombres y mujeres, que con dedicación, construyen esta #NaciónEmprendedora, que le apuestan a la creación de empresa, la generación de empleos y el desarrollo de proyectos sostenibles. ",0.400000006,0.400000006
"En medio del lanzamiento de la #RutaMujerEmprendedora en #Cartagena, conocí la grandiosa historia de Tomasa Reyes, una mujer de 81 años, que lleva 65 trabajando en el Portal de los Dulces. ",0.699999988,0.699999988
"¡Ella es una #EmprendedoraDeAPie, ejemplo de fortaleza, sabiduría, convicción y trabajo!. ",0.699999988,0.699999988
Nuestro Gobierno mantiene el compromiso 24x7x365 para encontrar una ruta hacia la formalización de los #EmprendedoresDeAPie. ,0.400000006,0.400000006
"En nuestros ‘Laboratorios Sociales’, en 11 ciudades del país, avanzamos hacia el bienestar de esta población. ",0.400000006,0.400000006
#YoEmprendo. ,0.100000001,0.100000001
"Estamos sobre el río Zulia, cumpliendo el anhelo de los nortesantandereanos, encendiendo la maquinaria amarilla para hacer realidad el puente Mariano Ospina Pérez y la Vía Tibú-Astilleros. ",0.300000012,0.300000012
"¡Con hechos, respondemos a una necesidad aplazada por más de 15 años! ",0.699999988,0.699999988
#ObrasQueReactivan. ,0.100000001,0.100000001
"Una batalla silenciosa: el 'bullying' entre mujeres: Mujeres que atacan a mujeres a través de chismes, violencia emocional, burlas y críticas  @MARTHADEBBIE. ",0,0
"Hoy, desde zona fronteriza en Norte de Santander, soñamos con ver de nuevo integrados a nuestros pueblos hermanos, con una #VenezuelaLibre. ",0.400000006,0.400000006
"Ojalá muy pronto, se reactiven las inversiones, el desarrollo, y los ciudadanos sometidos al exilio, puedan retornar sin miedo, a su patria. ",0.300000012,0.300000012
"Hoy ponemos el sello del desarrollo con equidad, en #NorteDeSantander y honramos el compromiso que asumimos, durante la Conversación Nacional, para sacar adelante estas obras estratégicas para la #ReactivaciónEconómica de los nortesantandereanos. ",0.5,0.5
#LaViceCumple. ,0.100000001,0.100000001
Celebro la elección de María Teresa Uribe como nueva Presidenta del Consejo Directivo de @Asobolsa. ,0.200000003,0.200000003
Estoy segura de que su gestión permitirá abrir espacios para que más mujeres lleguen a cargos de liderazgo. ,0.800000012,0.800000012
¡Necesitamos #MásMujeresEnJuntasDirectivas! ,0.100000001,0.100000001
#ColombiaSinTechosDeCristal. ,0.100000001,0.100000001
"#Importante Los presidentes de @davicorredores, María Teresa Uribe, y de @AlianzaValores, Luis Fernando Fandiño, asumen respectivamente como presidente y vicepresidente del Consejo Directivo de #Asobolsa para el periodo 2021 - 2022. ",0.300000012,0.300000012
"Para los criminales, no fue suficiente atracarla, robarla y maltratarla. ",-0.400000006,0.400000006
No. ,-0.600000024,0.600000024
Tenían que golpearla sin ningún asomo de humanidad ni compasión. ,-0.100000001,0.100000001
La mataron con sevicia. ,-0.400000006,0.400000006
Este fin de semana disfrutarán esos pocos miles de pesos que le robaron y planearán la siguiente? ,-0.100000001,0.100000001
Denuncienlos!. ,0.400000006,0.400000006
"Nuestros deseos para el Gobernador @vablelscaff en su cumpleaños son, que goce de salud en medio de la pandemia que estamos superando con la vacunación y que tenga sabiduría en su gestión al frente de @bolivargob, para la reactivación económica y la generación de oportunidades. ",0.699999988,0.699999988
"Nuestro gobierno enfrenta y resuelve dificultades de la coyuntura, a la vez que trabaja incansablemente generando condiciones que Repotencien a Colombia en todas sus capacidades para mediano y largo plazo. ",0.600000024,0.600000024
"Lo quisimos y querremos siempre, lo admiramos y admiraremos siempre, al jurista, nariñense, ser humano y padre de familia ejemplar Eduardo Enriquez Maya. ",0.699999988,0.699999988
Deja un vacío imposible de llenar. ,-0.200000003,0.200000003
El verdadero desarrollo de las naciones está ligado al #EmpoderamientoDeLaMujer y a la inclusión de todos los ciudadanos. ,0.5,0.5
Debemos lograr una política pública y un desarrollo empresarial que permita alcanzar la equidad y la igualdad de oportunidades. ,0.400000006,0.400000006
"Aterrizamos #AEstaHora en Cartagena, protagonista hoy, de nuestra jornada regional, donde avanzaremos en materia de #ReactivaciónEconómica, inclusión de las mujeres en la economía y garantías a los #EmprendedoresDeAPie. ",0.300000012,0.300000012
Triste realidad pero cierta.No seamos parte del bullying entre mujeres. ,-0.400000006,0.400000006
"En trabajo conjunto con @equidad_mujer, @camcartagena, @MincomercioCo y @AlcaldiaCTG, lanzamos en #Cartagena la ‘Ruta Mujer Emprendedora’. ",0.200000003,0.200000003
"¡En Colombia, buscamos mujeres líderes, empresarias, protagonistas de la #ReactivaciónEconómica y generadoras de empleos de calidad!. ",0.600000024,0.600000024
"Durante nuestro recorrido en #NorteDeSantander, saludamos a un grupo de miembros de la @PoliciaNteSder. ",0.100000001,0.100000001
"Son hombres y mujeres que día a día hacen erguir el nombre de la institución, protegiendo a los ciudadanos en las carreteras del país, sin importar las dificultades. ",0.200000003,0.200000003
"Celebramos el #DíaMundialDelEmprendimiento, desde Cartagena, abriéndole las puertas de la formalidad a los #EmprendedoresDeAPie, mediante capacitación, acceso a microfinanzas, asociatividad y apoyo a los programas de la @camcartagena. ",0.200000003,0.200000003
"Juntos, estamos reactivando a Colombia. ",0.100000001,0.100000001
"Celebramos el anuncio de @netflix de abrir oficinas en Colombia, confirmando un nuevo paso para convertirnos en el Silicon Valley de América Latina. ",0.200000003,0.200000003
"Resalta, además, la confianza que tienen las grandes compañías por el talento colombiano y por nuestra política de Economía Naranja. ",0.800000012,0.800000012
"Con gran satisfacción, junto al Pdte. ",0.899999976,0.899999976
"@IvanDuque, el @mindefensa, @Diego_Molano, el Gerente de Fronteras @lgomez4 y la @UNGRD, ponemos en marcha el Centro de Atención Sanitaria y Transitoria, donde se brindará asistencia humanitaria a migrantes en condición de vulnerabilidad. ",0.100000001,0.100000001
“Dios es el primer emprendedor. ,0.300000012,0.300000012
"Para atrás ni para coger impulso”, dice doña Tomasa. ",0.100000001,0.100000001
"Sabias palabras de una mujer hecha a pulso, que ama su ciudad, respeta su oficio y empodera a sus compañeras. ",0.899999976,0.899999976
¡Qué grato es llenarse de tanta energía en las regiones de nuestro lindo país!. ,0.899999976,0.899999976
"Cumpliendo compromisos adquiridos por Gobierno Nacional con los ciudadanos de Norte de Santander, hoy, celebramos el inicio de operaciones del Centro de Atención Sanitaria y Transitoria en Los Patios.Este Centro cuenta con todas las capacidades para la atención de los migrantes. ",0.5,0.5
"Nos regocija que una de las agencias de noticias más importantes del mundo, @Reuters, tenga hoy a una mujer como editora general, después de 170 años. ",0.100000001,0.100000001
"Felicitaciones a @aagalloni, que nos inspira con su ejemplo a seguir derribando barreras de género. ",0.800000012,0.800000012
¡Rompiendo #TechosDeCristal!. ,0.400000006,0.400000006
Continuamos entregando nuestros hombros para que más mujeres se pongan en pie y vean un panorama más alto de oportunidades. ,0.400000006,0.400000006
Conéctate a nuestro #FacebookLive y conoce la iniciativa de #RedDeMentorasSTEM. ,0.5,0.5
#EnVivo 🔴 | La Vpdte. ,0.200000003,0.200000003
"@mluciaramirez lidera junto a @equidad_mujer el lanzamiento de la #RedDeMentorasSTEM, de la mano de @MincienciasCo, @MovistarCo, @IBMColombia, @SiemensColombia, @UniversidadEan, @CaracolRadio, @MujerCientifica y @GeekGirlsLatam.👇🏻. ",0.400000006,0.400000006
"Con la #RedDeMentorasSTEM, brindaremos herramientas a las niñas y mujeres en los territorios, para cerrar la brecha de sueños y aumentar su representación en carreras #STEM, y promover el uso y apropiación de las TICs. ",0.300000012,0.300000012
"Alessandra Galloni, quien supervisará a 2.500 periodistas en 200 ubicaciones a nivel mundial, asumirá el cargo a partir de19 de abril. ",0.300000012,0.300000012
"Con el Presidente @IvanDuque hemos asumido la responsabilidad histórica de fortalecer el sector solidario, como bastión del desarrollo económico con equidad. ",0.5,0.5
Nuestra apuesta es incluir a poblaciones vulnerables como los trabajadores informales y las mujeres. ,0.200000003,0.200000003
"Lamento profundamente el fallecimiento del senador Eduardo Enríquez Maya, gran amigo y patriota, que le sirvió con fervor a Colombia y al pueblo nariñense. ",-0.200000003,0.200000003
¡Honraremos su legado y su compromiso con la democracia de nuestro país! ,0.800000012,0.800000012
Solidaridad con su familia. ,0.600000024,0.600000024
"Invito a hombres y mujeres a romper los paradigmas y enseñarle a nuestras niñas y jóvenes a cerrar la brecha de sueños, para que puedan cumplir sus metas y asumir un rol transformador en nuestras comunidades y en la sociedad colombiana. ",0.400000006,0.400000006
#Mujeres10 #RedDeMentorasSTEM. ,0.100000001,0.100000001
Me siento muy conmovida de conmemorar la historia de nuestra Nación desde #NorteDeSantander. ,0.800000012,0.800000012
"Hoy estamos construyendo una nueva historia con los mismos actores: dos pueblos unidos por lazos de sangre, que comparten principios de unidad, fraternidad, libertad y solidaridad. ",0.300000012,0.300000012
Rechazo absoluto a las declaraciones del Alcalde de Yopal. ,0.300000012,0.300000012
¡Las mujeres no somos instrumentos sexuales de nadie! ,0,0
"Es inaceptable que un funcionario de ese nivel destruya, discrimine y contribuya a alimentar la cultura machista, violenta y retrógrada, que tanto mal hace al país. ",-0.5,0.5
"Con el Presidente @IvanDuque, tenemos el honor de conmemorar el @BicentenarioCo. ",0.200000003,0.200000003
"No somos un gobierno de pompa, sino de responsabilidad, que ha asumido el compromiso de hacer que los jóvenes se reconozcan en la historia y en el legado de los fundadores de la Patria. ",0.100000001,0.100000001
La #EconomíaSolidaria es fundamental para aumentar el nivel de productividad y procurar la sostenibilidad y la inclusión. ,0.600000024,0.600000024
Nuestro objetivo es generar condiciones favorables para afrontar esta crisis al menor costo. ,0.300000012,0.300000012
#ReactivaciónEconómica. ,0.100000001,0.100000001
"Falleció en Bogotá el exministro de Justicia y exgobernador del Huila, Rómulo González Trujillo. ",0.200000003,0.200000003
"El exministro, llevaba meses en delicado estado de salud, y en las últimas horas su familia confirmó su deceso #MañanasBLU. ",0.200000003,0.200000003
"Con la #RedDeMentorasSTEM, buscamos que cada departamento tenga una madrina para promover e incentivar espacios de ciencia, tecnología e innovación en todas las niñas, jóvenes y mujeres de los territorios. ",0.300000012,0.300000012
Acompañaremos proyectos productivos sostenibles y tecnológicos de mujeres. ,0.200000003,0.200000003
#Noticia 👩🏻‍💻 | Vicepresidenta @mluciaramirez pide a @PGN_COL investigar disciplinariamente a Alcalde de Yopal. ,0.100000001,0.100000001
"Hoy lanzamos la #RedDeMentorasSTEM de 🇨🇴 de la mano de @MincienciasCo, @equidad_mujer, @MovistarCo, @GoogleColombia, @IBMColombia, @SiemensColombia, @UniversidadEan, @CaracolRadio, @MujerCientifica, @GeekGirlsLatam. ",0.300000012,0.300000012
En este hilo les dejo algunos detalles de esta iniciativa. ,0.200000003,0.200000003
👇. ,0.100000001,0.100000001
"Mediante carta, solicité a @PGN_COL investigar disciplinariamente al Alcalde de Yopal, Luis Castro, quien durante un acto público, se refirió de manera denigrante y machista a las mujeres venezolanas y colombianas, estigmatizándolas como instrumentos sexuales. ",0.100000001,0.100000001
#NoEsHoraDeCallar. ,0.100000001,0.100000001
"La #CasaDeMujeresEmpoderadas que hoy entregamos en #VillaDelRosario, Norte de Santander, tiene el propósito de acoger y cuidar a mujeres, niñas y niños migrantes. ",0.300000012,0.300000012
En este espacio está la determinación del pueblo colombiano para apoyarlos. ,0.5,0.5
"Se nos fue Rómulo González, hombre íntegro, gran jurista y analista del acontecer nacional; excelente gobernador y ministro; ser humano y miembro de familia ejemplar. ",0.699999988,0.699999988
Fue un privilegio contar con su amistad. ,0.899999976,0.899999976
"Solidaridad con Beatriz, sus hijas y toda su familia. ",0.699999988,0.699999988
"Mis condolencias al viceministro de Hacienda Juan Alberto Londoño, por el fallecimiento de su padre, Juan Fernando Londoño. ",0.200000003,0.200000003
"Que Dios le dé mucha fortaleza a toda su familia, para sobrellevar este doloroso vacío. ",0.300000012,0.300000012
Continuamos trabajando por los nortesantandereanos. ,0.400000006,0.400000006
"Hoy, junto al Presidente @IvanDuque, supervisaremos avances en materia de infraestructura en los municipios de Gramalote, Tibú y Los patios. ",0.200000003,0.200000003
¡La #ReactivaciónEconómica de Colombia 🇨🇴 no se detiene! ,0.5,0.5
#ObrasQueReactivan. ,0.100000001,0.100000001
"Con mucha ilusión llegamos a #Cúcuta, donde entregaremos la #CasaDeMujeresEmpoderadas de #VillaDelRosario con enfoque migrante, firmaremos un acuerdo en el marco del @BicentenarioCo y formalizaremos las cinco cooperativas del Piloto de Reactivación de #EmprendedoresDeAPie. ",0.200000003,0.200000003
"Los servidores públicos tenemos la responsabilidad de dar ejemplo y construir las bases de una sociedad igualitaria, sin discriminaciones de ninguna índole. ",0.300000012,0.300000012
#NoEsHoraDeCallar. ,0.100000001,0.100000001
🎥 Así fueron los 4 goles de nuestra máxima goleadora @catausme en el triunfo de nuestra Selección Colombia Femenina 🆚 🇪🇨 #VamosColombia 🇨🇴. ,0.600000024,0.600000024
#LaNoticia 🗞 | La Vicepresidente @mluciaramirez formaliza primeras cooperativas del piloto de reactivación segura de la población informal. ,0.200000003,0.200000003
"Felicitaciones @catausme, tu entrega y amor por la “tricolor”, te está llevando a trazar importantes hitos en la historia del fútbol colombiano. ",0.899999976,0.899999976
Gracias por darnos motivos para celebrar con cada una de tus jugadas. ,0.899999976,0.899999976
¡Seguimos rompiendo las barreras del deporte para las mujeres!. ,0.600000024,0.600000024
¡EL TROFEO SE QUEDA EN CASA! ,0.300000012,0.300000012
"🏆🏆🏆 De esta manera, @CamiOsorioTenis se llevó su primer título en la WTA. ",0.200000003,0.200000003
"@CamiOsorioTenis, ¡Felicitaciones por tu triunfo! ",0.899999976,0.899999976
"Eres Sinónimo de fortaleza, pujanza y dedicación. ",0.899999976,0.899999976
"Tu victoria en la #CopaColsanitas, es inspiración para miles de niñas y jóvenes del país. ",0.699999988,0.699999988
¡Dios bendiga tu talento y disciplina! ,0.899999976,0.899999976
"Ayer fueron Fabiola Zuluaga, @MaryDuqueMarino, Cecilia Hincapié, las protagonistas del certamen. ",0.200000003,0.200000003
"Hoy eres tú, @CamiOsorioTenis, mañana serán muchas más gracias a tu referente y ejemplo (2/2). ",0.800000012,0.800000012
Víctor Mosquera Marin Abogados acaba de recibir la notificación que ha sido nominada para el 2021 en los Premios Legal Elite de la organización británica New World Report @_NewWorldReport. ,0.100000001,0.100000001
Con el corazón palpitante te presento mi nueva web:  🙏🙏🙏 #escritora #literatura #web #angelabecerra. ,0.5,0.5
"#Frutícola | Con @Corpohass logramos entrar al mercado chino y japonés con aguacate hass colombiano, abriendo la puerta para los exportadores de Colombia. ",0.200000003,0.200000003
Avofruit-Cartama hizo la primera exportación a estos países y Westfalia Fruit Colombia ya ha exportado 200 toneladas a Japón. ,0.100000001,0.100000001
"¡#BuenasNoticias, Bogotá! ",0.300000012,0.300000012
"Le pusimos el acelerador a la prolongación de la avenida Boyacá, desde la calle 183 hasta la calle 253, una obra clave para la conectividad, la #ReactivaciónEconómica y la generación de 120 mil empleos en la capital. ",0.300000012,0.300000012
Mañana tenemos una cita que cambiará el futuro de nuestras niñas y jóvenes colombianas. ,0.400000006,0.400000006
Conéctate a las 2:00 p. m. a nuestro #FacebookLive de lanzamiento de la Red de Mentoras #STEM. ,0.400000006,0.400000006
Nos corresponde ponernos la 10 y apostarle al cierre de la brecha de sueños en las #Mujeres10. ,0.400000006,0.400000006
"Gracias a estos pactos y a nuestros aliados @ANDI_Colombia, @Corpohass, @Col_Productiva y @MincomercioCo hemos logrado beneficiar a empresas como @Friogan_Corp, Cartama, FLP Procesados y más. ",0.600000024,0.600000024
"Para conocer más sobre nuestros #PactosQueSeCumplen, ingresa a. ",0.200000003,0.200000003
Sin más comentarios. ,0.100000001,0.100000001
¡Colombia avanza en su #PlanDeVacunación! ,0.5,0.5
"Hoy, doña María Isabel Avendaño, una mujer de #Mosquera de 80 años, pasó a la historia al recibir la dosis con la que completamos los tres millones de inmunizados en Colombia. ",0.300000012,0.300000012
Sigámonos cuidando. ,0.699999988,0.699999988
#Vacunémonos 💉. ,0.100000001,0.100000001
"Sin dilaciones ni esperas, desde la Comisión Intersectorial de Infraestructura, destrabamos este proyecto urgente para los habitantes del norte de @Bogota, fijando plazos estrictos con @MinTransporteCo, la Alcaldesa @ClaudiaLopez, @CundinamarcaGob, @nicolasgarciab y @CAR_Cundi. ",0.300000012,0.300000012
"#FacebookLive 📽️ | Este 13 de abril juntos ""Cerramos la brecha de sueños"" ¡No te pierdas el gran lanzamiento de la Red de Mentoras #STEM! ",0.800000012,0.800000012
📌  🗓️ 13 de abril 2021. ,0.100000001,0.100000001
🕰️ 2:00 p.m. ,0.100000001,0.100000001
¡Ponte la 10 y comenta con el numeral #Mujeres10!. ,0.300000012,0.300000012
"Con orgullo y admiración, los invito a visitar la nueva página web de @angela_becerra_ ( una escritora colombiana formidable, cuyas letras apasionantes invitan a soñar y dejar volar la imaginación ¡Felicidades por una carrera de éxitos y buena literatura!. ",0.899999976,0.899999976
"#Cárnico | Junto a la Cámara de la Industria de Alimentos de la @ANDI_Colombia y @Fedegan iniciamos una estrategia de diplomacia sanitaria, con la que las empresas tendrán claridad de a qué mercados exportar y qué estándares sanitarios deben cumplir. ",0.200000003,0.200000003
El día de hoy fui notificada de mi positivo para COVID-19. ,0.5,0.5
Estoy bien y guardaré aislamiento. ,0.600000024,0.600000024
Vamos a regresar más fuertes para trabajar por el transporte y la infraestructura del país. ,0.5,0.5
Con el deseo que nos cuidemos y guardemos las medidas de distanciamiento. ,0.400000006,0.400000006
"La @ViceColombia @mluciaramirez y el Presidente de la @IocUnesco, Ariel Hernán Troisi, lanzaron el #DecenioCienciasOceánicas para el Desarrollo Sostenible en Colombia, ante entidades nacionales, organismos internacionales, expertos, academia y sector privado. ",0.100000001,0.100000001
Enhorabuena por Ecuador! ,0.899999976,0.899999976
Felicitaciones a @LassoGuillermo. ,0.899999976,0.899999976
Es una oportunidad para ratificar el compromiso de todo el hemisferio en lograr una Latinoamérica con mayor desarrollo y equidad. ,0.800000012,0.800000012
"Debemos cerrar brechas contra los pobres, las mujeres y los jóvenes. ",0,0
"El pasado miércoles Santo saldamos una deuda histórica al adjudicar la variante San Francisco-Mocoa, que contará con una inversión de $1.2 billones de pesos a cargo de la Nación. ",0.300000012,0.300000012
Aseguramos su ejecución completa con recursos de vigencias futuras a 2030. ,0.300000012,0.300000012
Que Dios acompañe para su pronta y feliz recuperación a @orozco_angela. ,0.800000012,0.800000012
"Su hijo , su familia, sus amigos y el país la necesitamos vital como siempre y con toda su fuerza desarrollando su extraordinaria labor en el @MinTransporteCo. ",0.699999988,0.699999988
Extiendo mis felicitaciones a @ABorreroVega por triunfo en Ecuador. ,0.899999976,0.899999976
"Vicepresidente con profundo conocimiento en salud es la esperanza de ecuatorianos para culminar con éxito Plan de vacunación, fortalecer sistema de salud y mitigar efectos de la pandemia con reactivación segura. ",0.800000012,0.800000012
La producción de alimentos es protagonista de los #PactosQueSeCumplen. ,0.300000012,0.300000012
"Firmamos tres pactos con tres cadenas productivas de este importante sector: la cárnica, la frutícola y la de alimentos procesados. ",0.200000003,0.200000003
Les comparto algunos ejemplos de lo que hemos logrado. ,0.100000001,0.100000001
Muchas felicitaciones a Victor Mosquera y su extraordinario equipo por el trabajo que hacen cada día en servicio a la sociedad. ,0.899999976,0.899999976
"A través del ejercicio pulcro de la abogacía,contribuyen al imperio de la ley, condición básica para el fortalecimiento de nuestra democracia. ",0.300000012,0.300000012
"#AlimentosProcesados | De la mano de la Cámara de la Industria de Alimentos de la @ANDI_Colombia, creamos el programa de desarrollo de proveedores en las cadenas agroindustriales para el encadenamiento productivo bajo criterios de volumen, precio, calidad e inocuidad. ",0.100000001,0.100000001
¡Se reactiva el proyecto Lagos de Torca! ,0.400000006,0.400000006
"Con esta prolongación de la avenida Boyacá, desde la calle 183 hasta la calle 253 seguimos trabajando por la #ReactivaciónEconómica de Bogotá. ",0.200000003,0.200000003
Conoce todos los detalles de esta gran obra aquí 👇🏻. ,0.899999976,0.899999976
"Con iniciativas como el Decenio de los Océanos sobre la Restauración de los Ecosistemas, la reducción de uso de plásticos, cambio climático y desarrollo de economías en los océanos, convertiremos a 🇨🇴 en una potencia bioceánica sostenible en el 2030. ",0.300000012,0.300000012
#ColombiaPotenciaBioceánica. ,0.100000001,0.100000001
"La @CAR_Cundi avaló, este fin de semana, el trazado presentado por el fideicomiso Lagos de Torca. ",0.100000001,0.100000001
"El siguiente paso es el estudio de impacto ambiental, que será radicado el próximo mes de septiembre. ",0.200000003,0.200000003
¡Seguimos articulando esfuerzos para robustecer la infraestructura!. ,0.699999988,0.699999988
"Nuestro compromiso como mujeres es abrir nuevos espacios para todas las colombianas, ya que nuestros logros de hoy, se deben a que nuestras antecesoras abrieron espacios para nosotras. ",0.400000006,0.400000006
¡Debemos continuar con esa labor! ,0.5,0.5
"Junto a @equidad_mujer y @camaracomerbog, socializamos con las alcaldesas de varias localidades de #Bogotá la #RutaMujerEmprende. ",0.200000003,0.200000003
"¡Queremos mujeres líderes y empresarias, protagonistas de la #ReactivaciónEconómica! ",0.600000024,0.600000024
"Para lograr la #EquidadDeGénero, tiene que haber cambios en la política pública, la asignación de recursos y los trazadores presupuestales. ",0.200000003,0.200000003
"Hacia ese camino está avanzando este gobierno: hemos trascendido del discurso políticamente correcto, a la acción. ",0.300000012,0.300000012
#CaminoALaCumbre. ,0.100000001,0.100000001
Hoy recibo con orgullo la designación como nueva presidenta del @cne_colombia un reto y un compromiso por el fortalecimiento democrático y para seguir generando espacios de inclusión e igualdad. ,0.800000012,0.800000012
Los sueños sí se cumplen pero primero se trabajan. ,0.300000012,0.300000012
Las mujeres estamos preparadas. ,0.600000024,0.600000024
"Muy gratificante compartir nuestras visiones con importantes homólogas y mujeres líderes iberoamericanas en este diálogo digital de alto nivel, ‘Hacia la XXVII Cumbre Iberoamericana - El liderazgo de las mujeres para un pacto de futuro incluyente’. ",0.899999976,0.899999976
#CaminoALaCumbre 🇨🇴🇨🇷🇪🇸🇺🇾. ,0.200000003,0.200000003
"A pesar de ello, entendemos la importancia de prevenir el #TercerPico de contagio, pero los cierres no pueden ser la única opción, debemos optar por políticas proactivas de #ReactivaciónEconómica responsable, orientada a la protección de la salud de los colombianos. ",0,0
"#AEstaHora | La @ViceColombia @mluciaramirez interviene en la XXVII Cumbre Iberoamericana: El liderazgo de las mujeres para un pacto de futuro incluyente, organizado por @SEGIBdigital e @iatfsheleads. ",0.100000001,0.100000001
Sigue la transmisión aquí 👉🏽. ,0.100000001,0.100000001
"Muchas gracias al Gobierno de 🇺🇸 @ColombiaEmbUSA, @USAID_Colombia y @pnud por USD $10 mill para apoyar la #ReactivAcción y la recuperación social y económica de 🇨🇴 en próximos dos años con apoyo a pymes, mujeres, informales y empleo a indígenas y migrantes. ",0.699999988,0.699999988
"Recibo con mucha ilusión su nombramiento, porque justamente con @Doris_MendezC, tejimos lazos de alianza en la lucha por la #EquidadDeGénero, liderada desde @ViceColombia, logrando impulsar en el Congreso, la paridad en las listas en la reforma del Código Nacional Electoral. ",0.300000012,0.300000012
"La #RutaMujerEmprende fomentará el empleo, los emprendimientos liderados por mujeres y contribuirá a la #ReactivaciónEconómica de la capital del país. ",0.100000001,0.100000001
"Las mujeres, con sus capacidades y talentos, deben ser promotoras de empleos y del crecimiento económico. ",0.100000001,0.100000001
"Lo que está sucediendo, hoy por hoy, es la apuesta que han hecho Maduro, Diosdado Cabello y toda su banda a favor de Márquez, Santrich y la Narcotalia. ",0.100000001,0.100000001
"Estamos viviendo una guerra de mafiosos, tal como lo ha dicho el Presidente @IvanDuque. ",0.100000001,0.100000001
"El piloto de reactivación segura de la población informal ya está en marcha en 11 ciudades del país, con apoyo de @MinutodeDios, @SicalColombia, @MinTIC_responde, @MintrabajoCol, UAEOS, DPS, @SENAComunica, @DANE_Colombia, @ServiciodEmpleo y de los mandatarios regionales. ",0.200000003,0.200000003
"Hacemos un llamado a la verificación por parte de la @OEA_oficial, para dar claridad sobre lo que realmente está sucediendo en Venezuela. ",0.200000003,0.200000003
"La crisis humanitaria que viven nuestros hermanos, requiere la atención de la comunidad internacional. ",0,0
"En Venezuela no entró el narcotráfico por la espalda, lamentablemente, entró porque deliberadamente el régimen de Chávez, y ahora, la dictadura de Maduro, han tenido complacencia y complicidad con el narcotráfico, porque hacen parte de esta actividad ilícita. ",-0.5,0.5
"#MaravillosaNoticia Marzo de 2021 fue el mes, en toda la historia de Colombia, en que más familias compraron vivienda. ",0.300000012,0.300000012
"Según Galería Inmobiliaria, el de 2021 es el mejor primer trimestre de año alguno desde que se tiene registro. ",0.699999988,0.699999988
"Sin democracia en Venezuela, jamás existirá la paz con legalidad y sostenible, que exigimos y merecemos los colombianos y todos los latinoamericanos. ",-0.300000012,0.300000012
"Con el régimen de Maduro, tenemos una verdadera amenaza para todo el hemisferio. ",-0.200000003,0.200000003
Acabo de ser notificado de mi positivo para COVID-19. ,0,0
Me siento bien y sin síntomas. ,0.899999976,0.899999976
Guardaré aislamiento y regresaremos más fuertes por el deporte de nuestro país!!. ,0.300000012,0.300000012
"Abrir espacios para otras mujeres, no es solo nombrarlas en altos cargos, significa ser exigentes con los resultados y la calidad de su trabajo. ",0.699999988,0.699999988
"Si logramos más mujeres líderes y comprometidas, lograremos acabar con la mediocridad de la sociedad. ",0.100000001,0.100000001
Nos solidarizamos con nuestros comerciantes y reconocemos su preocupación por los cierres implementados por alcaldías del país. ,0.5,0.5
